"Date_Time","Low_Range","Full_Range","Temp_C","station"
2023-05-25 12:26:50,123.6,126.9,17.86,5
2023-05-25 12:26:55,123.6,126.9,17.86,5
2023-05-25 12:27:00,123.6,126.9,17.86,5
2023-05-25 12:27:05,123.6,127.3,17.86,5
2023-05-25 12:27:10,123.6,126.9,17.86,5
2023-05-25 12:27:15,123.6,127.3,17.86,5
2023-05-25 12:27:20,123.6,126.9,17.86,5
2023-05-25 12:27:25,123.6,126.9,17.86,5
2023-05-25 12:27:30,123.6,126.9,17.86,5
2023-05-25 12:27:35,123.6,126.9,17.86,5
2023-05-25 12:27:40,123.6,126.9,17.86,5
2023-05-25 12:27:45,123.6,126.9,17.86,5
2023-05-25 12:27:50,123.7,126.9,17.86,5
2023-05-25 12:27:55,123.6,126.9,17.86,5
2023-05-25 12:28:00,123.6,127.3,17.86,5
2023-05-25 12:28:05,123.6,126.9,17.87,5
2023-05-25 12:28:10,123.7,126.9,17.86,5
2023-05-25 12:28:15,123.6,126.9,17.86,5
2023-05-25 12:28:20,123.7,126.9,17.86,5
2023-05-25 12:28:25,123.6,127.3,17.87,5
2023-05-25 12:28:30,123.7,126.9,17.86,5
2023-05-25 12:28:35,123.6,126.9,17.86,5
2023-05-25 12:28:40,123.6,126.9,17.86,5
2023-05-25 12:28:45,123.7,126.9,17.86,5
2023-05-25 12:28:50,123.6,126.9,17.86,5
2023-05-25 12:28:55,123.7,126.9,17.86,5
2023-05-25 12:29:00,123.7,126.9,17.87,5
2023-05-25 12:29:05,123.7,126.9,17.86,5
2023-05-25 12:29:10,123.7,126.9,17.86,5
2023-05-25 12:29:15,123.7,126.9,17.86,5
2023-05-25 12:29:20,123.7,126.9,17.87,5
2023-05-25 12:29:25,123.7,127.3,17.86,5
2023-05-25 12:29:30,123.7,126.9,17.86,5
2023-05-25 12:29:35,123.7,126.9,17.86,5
2023-05-25 12:29:40,123.7,126.9,17.86,5
2023-05-25 12:29:45,123.7,126.9,17.86,5
2023-05-25 12:29:50,123.7,127.3,17.86,5
2023-05-25 12:29:55,123.7,126.9,17.87,5
2023-05-25 12:30:00,123.6,126.9,17.87,5
2023-05-25 12:30:05,123.7,126.9,17.87,5
2023-05-25 12:30:10,123.7,126.9,17.87,5
2023-05-25 12:30:15,123.7,127.3,17.87,5
2023-05-25 12:30:20,123.7,126.9,17.87,5
2023-05-25 12:30:25,123.7,127.3,17.87,5
2023-05-25 12:30:30,123.7,126.9,17.87,5
2023-05-25 12:30:35,123.7,126.9,17.87,5
2023-05-25 12:30:40,123.7,126.9,17.87,5
2023-05-25 12:30:45,123.7,127.3,17.87,5
2023-05-25 12:30:50,123.7,127.3,17.87,5
2023-05-25 12:30:55,123.7,126.9,17.87,5
2023-05-25 12:31:00,123.7,127.3,17.87,5
2023-05-25 12:31:05,123.7,126.9,17.89,5
2023-05-25 12:31:10,123.8,126.9,17.89,5
2023-05-25 12:31:15,123.7,126.9,17.89,5
2023-05-25 12:31:20,123.7,126.9,17.89,5
2023-05-25 12:31:25,123.7,126.9,17.89,5
2023-05-25 12:31:30,123.7,126.9,17.89,5
2023-05-25 12:31:35,123.7,126.9,17.89,5
2023-05-25 12:31:40,123.7,126.9,17.89,5
2023-05-25 12:31:45,123.8,126.9,17.89,5
2023-05-25 12:31:50,123.7,126.9,17.89,5
2023-05-25 12:31:55,123.7,126.9,17.89,5
2023-05-25 12:32:00,123.7,127.3,17.9,5
2023-05-25 12:32:05,123.7,126.9,17.89,5
2023-05-25 12:32:10,123.8,126.9,17.89,5
2023-05-25 12:32:15,123.7,127.3,17.89,5
2023-05-25 12:32:20,123.8,127.3,17.89,5
2023-05-25 12:32:25,123.8,127.3,17.89,5
2023-05-25 12:32:30,123.8,126.9,17.89,5
2023-05-25 12:32:35,123.7,127.3,17.89,5
2023-05-25 12:32:40,123.8,126.9,17.89,5
2023-05-25 12:32:45,123.8,126.9,17.89,5
2023-05-25 12:32:50,123.8,127.3,17.89,5
2023-05-25 12:32:55,123.8,126.9,17.89,5
