"Plot Title: mgas_nhc_poolDown_cond"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10423230, SEN S/N: 10423230)","Full Range, μS/cm (LGR S/N: 10423230, SEN S/N: 10423230)","Temp, °C (LGR S/N: 10423230, SEN S/N: 10423230)","Coupler Detached (LGR S/N: 10423230)","Coupler Attached (LGR S/N: 10423230)","Host Connected (LGR S/N: 10423230)","Stopped (LGR S/N: 10423230)","End Of File (LGR S/N: 10423230)"
398,06/18/23 05:15:00 PM,148.4,146.9,26.42,,,,,
399,06/18/23 05:30:00 PM,148.6,146.9,26.51,,,,,
400,06/18/23 05:45:00 PM,148.6,146.9,26.42,,,,,
401,06/18/23 06:00:00 PM,148.8,147.3,26.32,,,,,
402,06/18/23 06:15:00 PM,148.3,147.0,26.22,,,,,
403,06/18/23 06:30:00 PM,148.2,147.0,26.09,,,,,
404,06/18/23 06:45:00 PM,148.2,146.6,25.99,,,,,
405,06/18/23 07:00:00 PM,148.0,146.7,25.85,,,,,
406,06/18/23 07:15:00 PM,147.9,146.3,25.71,,,,,
407,06/18/23 07:30:00 PM,147.7,146.0,25.56,,,,,
408,06/18/23 07:45:00 PM,147.5,145.7,25.39,,,,,
409,06/18/23 08:00:00 PM,147.3,145.7,25.22,,,,,
410,06/18/23 08:15:00 PM,147.0,145.0,25.05,,,,,
411,06/18/23 08:30:00 PM,146.6,145.0,24.86,,,,,
412,06/18/23 08:45:00 PM,146.4,144.3,24.67,,,,,
413,06/18/23 09:00:00 PM,146.0,144.3,24.48,,,,,
414,06/18/23 09:15:00 PM,145.6,144.0,24.31,,,,,
415,06/18/23 09:30:00 PM,145.3,143.3,24.12,,,,,
416,06/18/23 09:45:00 PM,145.0,143.0,23.97,,,,,
417,06/18/23 10:00:00 PM,144.7,142.6,23.84,,,,,
418,06/18/23 10:15:00 PM,144.4,142.6,23.70,,,,,
419,06/18/23 10:30:00 PM,144.2,142.3,23.55,,,,,
420,06/18/23 10:45:00 PM,143.7,141.6,23.43,,,,,
421,06/18/23 11:00:00 PM,143.4,141.3,23.29,,,,,
422,06/18/23 11:15:00 PM,143.2,140.9,23.19,,,,,
423,06/18/23 11:30:00 PM,142.9,140.9,23.08,,,,,
424,06/18/23 11:45:00 PM,142.5,140.6,22.96,,,,,
425,06/19/23 12:00:00 AM,142.2,140.2,22.86,,,,,
426,06/19/23 12:15:00 AM,142.0,139.9,22.76,,,,,
427,06/19/23 12:30:00 AM,141.8,139.9,22.68,,,,,
428,06/19/23 12:45:00 AM,141.6,139.5,22.60,,,,,
429,06/19/23 01:00:00 AM,141.2,139.2,22.52,,,,,
430,06/19/23 01:15:00 AM,141.2,139.2,22.44,,,,,
431,06/19/23 01:30:00 AM,140.9,138.5,22.37,,,,,
432,06/19/23 01:45:00 AM,140.7,138.1,22.30,,,,,
433,06/19/23 02:00:00 AM,140.6,138.1,22.24,,,,,
434,06/19/23 02:15:00 AM,140.4,138.1,22.19,,,,,
435,06/19/23 02:30:00 AM,140.3,138.2,22.14,,,,,
436,06/19/23 02:45:00 AM,140.1,138.2,22.07,,,,,
437,06/19/23 03:00:00 AM,140.0,138.2,22.03,,,,,
438,06/19/23 03:15:00 AM,139.9,137.4,21.98,,,,,
439,06/19/23 03:30:00 AM,139.8,137.5,21.94,,,,,
440,06/19/23 03:45:00 AM,139.7,137.5,21.88,,,,,
441,06/19/23 04:00:00 AM,139.7,137.8,21.85,,,,,
442,06/19/23 04:15:00 AM,139.5,137.1,21.80,,,,,
443,06/19/23 04:30:00 AM,139.4,136.8,21.76,,,,,
444,06/19/23 04:45:00 AM,139.3,136.8,21.72,,,,,
445,06/19/23 05:00:00 AM,139.3,137.1,21.69,,,,,
446,06/19/23 05:15:00 AM,139.1,136.8,21.65,,,,,
447,06/19/23 05:30:00 AM,139.1,136.8,21.62,,,,,
448,06/19/23 05:45:00 AM,139.0,136.8,21.60,,,,,
449,06/19/23 06:00:00 AM,138.9,136.4,21.57,,,,,
450,06/19/23 06:15:00 AM,138.9,136.8,21.54,,,,,
451,06/19/23 06:30:00 AM,138.9,136.8,21.51,,,,,
452,06/19/23 06:45:00 AM,138.8,136.4,21.50,,,,,
453,06/19/23 07:00:00 AM,138.8,136.1,21.49,,,,,
454,06/19/23 07:15:00 AM,138.7,136.4,21.47,,,,,
455,06/19/23 07:30:00 AM,138.8,136.4,21.46,,,,,
456,06/19/23 07:45:00 AM,138.7,136.4,21.46,,,,,
457,06/19/23 08:00:00 AM,138.7,136.4,21.49,,,,,
458,06/19/23 08:15:00 AM,138.7,136.4,21.50,,,,,
459,06/19/23 08:30:00 AM,138.8,136.4,21.54,,,,,
460,06/19/23 08:45:00 AM,138.9,136.4,21.62,,,,,
461,06/19/23 09:00:00 AM,139.0,136.8,21.69,,,,,
462,06/19/23 09:15:00 AM,139.2,136.7,21.79,,,,,
463,06/19/23 09:30:00 AM,139.2,136.7,21.85,,,,,
464,06/19/23 09:45:00 AM,139.5,137.1,21.99,,,,,
465,06/19/23 10:00:00 AM,139.6,137.1,22.06,,,,,
466,06/19/23 10:15:00 AM,139.7,137.4,22.22,,,,,
467,06/19/23 10:30:00 AM,139.9,137.4,22.37,,,,,
468,06/19/23 10:45:00 AM,140.1,138.1,22.52,,,,,
469,06/19/23 11:00:00 AM,140.4,138.4,22.72,,,,,
470,06/19/23 11:15:00 AM,140.7,138.8,22.94,,,,,
471,06/19/23 11:30:00 AM,141.1,139.1,23.12,,,,,
472,06/19/23 11:45:00 AM,141.4,139.4,23.29,,,,,
473,06/19/23 12:00:00 PM,141.7,139.8,23.57,,,,,
474,06/19/23 12:15:00 PM,142.2,140.1,23.77,,,,,
475,06/19/23 12:30:00 PM,142.3,140.4,23.91,,,,,
476,06/19/23 12:45:00 PM,142.8,140.8,24.15,,,,,
477,06/19/23 01:00:00 PM,143.3,141.5,24.40,,,,,
478,06/19/23 01:15:00 PM,143.4,141.4,24.57,,,,,
479,06/19/23 01:30:00 PM,143.8,142.1,24.72,,,,,
480,06/19/23 01:45:00 PM,143.8,142.1,24.78,,,,,
481,06/19/23 02:00:00 PM,144.0,142.5,24.84,,,,,
482,06/19/23 02:15:00 PM,144.1,142.5,24.94,,,,,
483,06/19/23 02:30:00 PM,144.3,142.4,25.02,,,,,
484,06/19/23 02:45:00 PM,144.4,142.8,25.06,,,,,
485,06/19/23 03:00:00 PM,144.5,142.8,25.06,,,,,
486,06/19/23 03:15:00 PM,144.6,143.2,25.06,,,,,
487,06/19/23 03:30:00 PM,144.6,142.8,25.02,,,,,
488,06/19/23 03:45:00 PM,144.8,143.2,24.97,,,,,
489,06/19/23 04:00:00 PM,145.0,143.2,24.90,,,,,
490,06/19/23 04:15:00 PM,145.1,143.2,24.84,,,,,
491,06/19/23 04:30:00 PM,145.0,143.6,24.78,,,,,
492,06/19/23 04:45:00 PM,144.0,142.1,24.67,,,,,
493,06/19/23 05:00:00 PM,141.9,140.0,24.52,,,,,
494,06/19/23 05:15:00 PM,142.1,140.4,24.44,,,,,
495,06/19/23 05:30:00 PM,139.8,138.2,24.31,,,,,
496,06/19/23 05:45:00 PM,139.0,137.5,24.21,,,,,
497,06/19/23 06:00:00 PM,137.4,135.7,24.10,,,,,
498,06/19/23 06:15:00 PM,136.8,135.0,24.00,,,,,
499,06/19/23 06:30:00 PM,136.0,134.3,23.93,,,,,
500,06/19/23 06:45:00 PM,136.9,135.7,23.87,,,,,
501,06/19/23 07:00:00 PM,136.0,134.3,23.80,,,,,
502,06/19/23 07:15:00 PM,134.9,132.8,23.72,,,,,
503,06/19/23 07:30:00 PM,134.5,132.5,23.63,,,,,
504,06/19/23 07:45:00 PM,134.2,132.1,23.57,,,,,
505,06/19/23 08:00:00 PM,134.1,132.1,23.50,,,,,
506,06/19/23 08:15:00 PM,134.2,132.2,23.40,,,,,
507,06/19/23 08:30:00 PM,134.6,132.5,23.34,,,,,
508,06/19/23 08:45:00 PM,135.2,133.3,23.27,,,,,
509,06/19/23 09:00:00 PM,136.1,133.6,23.20,,,,,
510,06/19/23 09:15:00 PM,137.0,134.7,23.15,,,,,
511,06/19/23 09:30:00 PM,137.7,135.5,23.09,,,,,
512,06/19/23 09:45:00 PM,138.3,136.2,23.02,,,,,
513,06/19/23 10:00:00 PM,138.7,136.6,22.96,,,,,
514,06/19/23 10:15:00 PM,139.2,137.0,22.90,,,,,
515,06/19/23 10:30:00 PM,139.4,137.0,22.86,,,,,
516,06/19/23 10:45:00 PM,139.4,137.0,22.81,,,,,
517,06/19/23 11:00:00 PM,139.3,137.0,22.75,,,,,
518,06/19/23 11:15:00 PM,139.2,137.0,22.71,,,,,
519,06/19/23 11:30:00 PM,139.1,137.0,22.66,,,,,
520,06/19/23 11:45:00 PM,139.0,136.6,22.63,,,,,
521,06/20/23 12:00:00 AM,138.8,136.6,22.59,,,,,
522,06/20/23 12:15:00 AM,138.8,136.6,22.55,,,,,
523,06/20/23 12:30:00 AM,138.7,136.6,22.51,,,,,
524,06/20/23 12:45:00 AM,138.6,136.3,22.48,,,,,
525,06/20/23 01:00:00 AM,138.5,136.3,22.45,,,,,
526,06/20/23 01:15:00 AM,138.3,136.3,22.43,,,,,
527,06/20/23 01:30:00 AM,138.3,136.3,22.40,,,,,
528,06/20/23 01:45:00 AM,138.2,135.9,22.37,,,,,
529,06/20/23 02:00:00 AM,138.1,135.9,22.34,,,,,
530,06/20/23 02:15:00 AM,138.0,135.9,22.33,,,,,
531,06/20/23 02:30:00 AM,137.9,135.9,22.30,,,,,
532,06/20/23 02:45:00 AM,137.7,135.6,22.28,,,,,
533,06/20/23 03:00:00 AM,137.5,135.6,22.25,,,,,
534,06/20/23 03:15:00 AM,137.4,135.6,22.24,,,,,
535,06/20/23 03:30:00 AM,137.3,135.2,22.22,,,,,
536,06/20/23 03:45:00 AM,136.8,134.5,22.19,,,,,
537,06/20/23 04:00:00 AM,136.5,134.1,22.18,,,,,
538,06/20/23 04:15:00 AM,136.4,134.5,22.19,,,,,
539,06/20/23 04:30:00 AM,136.1,133.8,22.19,,,,,
540,06/20/23 04:45:00 AM,135.6,133.4,22.21,,,,,
541,06/20/23 05:00:00 AM,135.1,132.7,22.21,,,,,
542,06/20/23 05:15:00 AM,134.9,132.7,22.19,,,,,
543,06/20/23 05:30:00 AM,134.7,132.3,22.17,,,,,
544,06/20/23 05:45:00 AM,134.5,132.3,22.14,,,,,
545,06/20/23 06:00:00 AM,134.5,132.3,22.11,,,,,
546,06/20/23 06:15:00 AM,134.5,132.3,22.09,,,,,
547,06/20/23 06:30:00 AM,134.2,132.0,22.07,,,,,
548,06/20/23 06:45:00 AM,133.9,131.6,22.03,,,,,
549,06/20/23 07:00:00 AM,133.3,130.9,22.02,,,,,
550,06/20/23 07:15:00 AM,131.1,128.7,21.96,,,,,
551,06/20/23 07:30:00 AM,129.5,127.3,21.95,,,,,
552,06/20/23 07:45:00 AM,127.0,124.4,21.91,,,,,
553,06/20/23 08:00:00 AM,126.7,124.4,21.91,,,,,
554,06/20/23 08:15:00 AM,126.5,124.0,21.91,,,,,
555,06/20/23 08:30:00 AM,127.1,124.4,21.92,,,,,
556,06/20/23 08:45:00 AM,127.9,125.5,21.94,,,,,
557,06/20/23 09:00:00 AM,129.0,126.5,21.98,,,,,
558,06/20/23 09:15:00 AM,130.1,127.6,22.03,,,,,
559,06/20/23 09:30:00 AM,130.9,128.7,22.09,,,,,
560,06/20/23 09:45:00 AM,131.4,129.1,22.11,,,,,
561,06/20/23 10:00:00 AM,131.7,129.4,22.13,,,,,
562,06/20/23 10:15:00 AM,131.7,129.1,22.13,,,,,
563,06/20/23 10:30:00 AM,131.3,129.1,22.13,,,,,
564,06/20/23 10:45:00 AM,131.1,128.7,22.13,,,,,
565,06/20/23 11:00:00 AM,130.8,128.3,22.11,,,,,
566,06/20/23 11:15:00 AM,130.6,128.0,22.11,,,,,
567,06/20/23 11:30:00 AM,130.1,128.0,22.10,,,,,
568,06/20/23 11:45:00 AM,128.8,126.2,22.09,,,,,
569,06/20/23 12:00:00 PM,127.6,125.1,22.07,,,,,
570,06/20/23 12:15:00 PM,126.3,123.6,22.04,,,,,
571,06/20/23 12:30:00 PM,124.9,122.6,22.00,,,,,
572,06/20/23 12:45:00 PM,123.7,121.1,21.98,,,,,
573,06/20/23 01:00:00 PM,123.3,120.7,21.98,,,,,
574,06/20/23 01:15:00 PM,123.6,121.1,21.99,,,,,
575,06/20/23 01:30:00 PM,124.2,121.8,22.00,,,,,
576,06/20/23 01:45:00 PM,125.2,122.9,22.03,,,,,
577,06/20/23 02:00:00 PM,126.2,123.6,22.06,,,,,
578,06/20/23 02:15:00 PM,126.9,124.4,22.07,,,,,
579,06/20/23 02:30:00 PM,127.6,125.1,22.09,,,,,
580,06/20/23 02:45:00 PM,129.5,127.3,22.09,,,,,
581,06/20/23 03:00:00 PM,135.9,133.5,21.96,,,,,
582,06/20/23 03:15:00 PM,144.3,141.8,21.83,,,,,
583,06/20/23 03:30:00 PM,149.6,147.7,21.79,,,,,
584,06/20/23 03:45:00 PM,152.4,150.6,21.79,,,,,
585,06/20/23 04:00:00 PM,152.3,150.2,21.83,,,,,
586,06/20/23 04:15:00 PM,142.4,140.4,21.96,,,,,
587,06/20/23 04:30:00 PM,132.1,129.4,22.21,,,,,
588,06/20/23 04:45:00 PM,131.9,129.4,22.28,,,,,
589,06/20/23 05:00:00 PM,133.0,130.5,22.29,,,,,
590,06/20/23 05:15:00 PM,134.2,132.0,22.30,,,,,
591,06/20/23 05:30:00 PM,134.6,132.3,22.30,,,,,
592,06/20/23 05:45:00 PM,133.8,131.6,22.28,,,,,
593,06/20/23 06:00:00 PM,131.2,128.7,22.22,,,,,
594,06/20/23 06:15:00 PM,130.3,128.0,22.15,,,,,
595,06/20/23 06:30:00 PM,130.1,127.6,22.11,,,,,
596,06/20/23 06:45:00 PM,129.6,127.3,22.09,,,,,
597,06/20/23 07:00:00 PM,128.9,126.2,22.07,,,,,
598,06/20/23 07:15:00 PM,127.8,125.1,22.03,,,,,
599,06/20/23 07:30:00 PM,127.4,125.1,22.02,,,,,
600,06/20/23 07:45:00 PM,127.2,124.7,22.00,,,,,
601,06/20/23 08:00:00 PM,127.4,124.7,21.95,,,,,
602,06/20/23 08:15:00 PM,127.8,125.1,21.90,,,,,
603,06/20/23 08:30:00 PM,127.8,125.5,21.87,,,,,
604,06/20/23 08:45:00 PM,127.7,125.1,21.85,,,,,
605,06/20/23 09:00:00 PM,127.7,125.5,21.81,,,,,
606,06/20/23 09:15:00 PM,127.2,124.8,21.77,,,,,
607,06/20/23 09:30:00 PM,126.1,123.7,21.72,,,,,
608,06/20/23 09:45:00 PM,124.8,122.6,21.66,,,,,
609,06/20/23 10:00:00 PM,124.2,121.5,21.62,,,,,
610,06/20/23 10:15:00 PM,124.6,122.2,21.60,,,,,
611,06/20/23 10:30:00 PM,125.4,123.0,21.57,,,,,
612,06/20/23 10:45:00 PM,126.0,123.7,21.56,,,,,
613,06/20/23 11:00:00 PM,125.7,123.3,21.56,,,,,
614,06/20/23 11:15:00 PM,124.7,122.6,21.54,,,,,
615,06/20/23 11:30:00 PM,122.8,120.1,21.54,,,,,
616,06/20/23 11:45:00 PM,121.3,119.0,21.54,,,,,
617,06/21/23 12:00:00 AM,117.8,115.4,21.53,,,,,
618,06/21/23 12:15:00 AM,117.0,114.6,21.50,,,,,
619,06/21/23 12:30:00 AM,115.5,112.5,21.50,,,,,
620,06/21/23 12:45:00 AM,114.6,111.7,21.50,,,,,
621,06/21/23 01:00:00 AM,112.3,109.5,21.51,,,,,
622,06/21/23 01:15:00 AM,110.0,107.4,21.53,,,,,
623,06/21/23 01:30:00 AM,108.1,105.6,21.54,,,,,
624,06/21/23 01:45:00 AM,106.7,103.7,21.56,,,,,
625,06/21/23 02:00:00 AM,106.0,103.0,21.60,,,,,
626,06/21/23 02:15:00 AM,105.6,102.6,21.61,,,,,
627,06/21/23 02:30:00 AM,105.5,102.6,21.61,,,,,
628,06/21/23 02:45:00 AM,105.7,102.6,21.61,,,,,
629,06/21/23 03:00:00 AM,106.1,103.0,21.61,,,,,
630,06/21/23 03:15:00 AM,106.6,103.4,21.60,,,,,
631,06/21/23 03:30:00 AM,107.1,104.1,21.58,,,,,
632,06/21/23 03:45:00 AM,107.6,104.8,21.57,,,,,
633,06/21/23 04:00:00 AM,108.2,105.6,21.56,,,,,
634,06/21/23 04:15:00 AM,108.9,105.9,21.53,,,,,
635,06/21/23 04:30:00 AM,109.6,106.6,21.51,,,,,
636,06/21/23 04:45:00 AM,110.5,107.7,21.50,,,,,
637,06/21/23 05:00:00 AM,111.4,108.8,21.47,,,,,
638,06/21/23 05:15:00 AM,112.6,109.9,21.45,,,,,
639,06/21/23 05:30:00 AM,113.9,111.4,21.43,,,,,
640,06/21/23 05:45:00 AM,115.2,112.5,21.42,,,,,
641,06/21/23 06:00:00 AM,116.6,113.6,21.39,,,,,
642,06/21/23 06:15:00 AM,117.6,115.0,21.38,,,,,
643,06/21/23 06:30:00 AM,118.5,115.7,21.37,,,,,
644,06/21/23 06:45:00 AM,119.1,116.1,21.35,,,,,
645,06/21/23 07:00:00 AM,119.4,116.5,21.34,,,,,
646,06/21/23 07:15:00 AM,119.3,116.5,21.32,,,,,
647,06/21/23 07:30:00 AM,119.0,116.5,21.31,,,,,
648,06/21/23 07:45:00 AM,118.5,115.7,21.30,,,,,
649,06/21/23 08:00:00 AM,117.8,115.0,21.28,,,,,
650,06/21/23 08:15:00 AM,117.1,114.3,21.28,,,,,
651,06/21/23 08:30:00 AM,116.3,113.6,21.27,,,,,
652,06/21/23 08:45:00 AM,115.5,112.5,21.27,,,,,
653,06/21/23 09:00:00 AM,114.5,111.8,21.26,,,,,
654,06/21/23 09:15:00 AM,113.8,110.7,21.26,,,,,
655,06/21/23 09:30:00 AM,113.0,110.3,21.26,,,,,
656,06/21/23 09:45:00 AM,112.3,109.2,21.27,,,,,
657,06/21/23 10:00:00 AM,111.6,108.8,21.28,,,,,
658,06/21/23 10:15:00 AM,111.1,108.1,21.30,,,,,
659,06/21/23 10:30:00 AM,110.5,107.8,21.31,,,,,
660,06/21/23 10:45:00 AM,110.1,107.4,21.32,,,,,
661,06/21/23 11:00:00 AM,109.7,106.7,21.34,,,,,
662,06/21/23 11:15:00 AM,109.4,106.7,21.37,,,,,
663,06/21/23 11:30:00 AM,109.1,106.3,21.38,,,,,
664,06/21/23 11:44:52 AM,,,,,Logged,,,
665,06/21/23 11:45:00 AM,11.5,10.7,22.36,,,,,
666,06/21/23 11:45:06 AM,,,,,,Logged,,
667,06/21/23 11:45:12 AM,,,,,,,Logged,Logged
