"Plot Title: mgas_cb_poolDown_wl_2023-06-21"
"#","Date Time, GMT-04:00","Abs Pres, kPa (LGR S/N: 10906727, SEN S/N: 10906727)","Temp, °C (LGR S/N: 10906727, SEN S/N: 10906727)","Coupler Detached (LGR S/N: 10906727)","Coupler Attached (LGR S/N: 10906727)","Host Connected (LGR S/N: 10906727)","Stopped (LGR S/N: 10906727)","End Of File (LGR S/N: 10906727)"
8841,06/24/23 01:29:30 PM,100.306,23.004,,,,,
8842,06/24/23 01:30:00 PM,100.306,23.004,,,,,
8843,06/24/23 01:30:30 PM,100.296,23.004,,,,,
8844,06/24/23 01:31:00 PM,100.296,23.004,,,,,
8845,06/24/23 01:31:30 PM,100.286,23.004,,,,,
8846,06/24/23 01:32:00 PM,100.296,23.004,,,,,
8847,06/24/23 01:32:30 PM,100.296,23.004,,,,,
8848,06/24/23 01:33:00 PM,100.292,22.908,,,,,
8849,06/24/23 01:33:30 PM,100.292,22.908,,,,,
8850,06/24/23 01:34:00 PM,100.292,22.908,,,,,
8851,06/24/23 01:34:30 PM,100.292,22.908,,,,,
8852,06/24/23 01:35:00 PM,100.292,22.908,,,,,
8853,06/24/23 01:35:30 PM,100.303,22.908,,,,,
8854,06/24/23 01:36:00 PM,100.303,22.908,,,,,
8855,06/24/23 01:36:30 PM,100.292,22.908,,,,,
8856,06/24/23 01:37:00 PM,100.292,22.908,,,,,
8857,06/24/23 01:37:30 PM,100.292,22.908,,,,,
8858,06/24/23 01:38:00 PM,100.303,22.908,,,,,
8859,06/24/23 01:38:30 PM,100.303,22.908,,,,,
8860,06/24/23 01:39:00 PM,100.292,22.908,,,,,
8861,06/24/23 01:39:30 PM,100.303,22.908,,,,,
8862,06/24/23 01:40:00 PM,100.303,22.908,,,,,
8863,06/24/23 01:40:30 PM,100.303,22.908,,,,,
8864,06/24/23 01:41:00 PM,100.303,22.908,,,,,
8865,06/24/23 01:41:30 PM,100.303,22.908,,,,,
8866,06/24/23 01:42:00 PM,100.303,22.908,,,,,
8867,06/24/23 01:42:30 PM,100.303,22.908,,,,,
8868,06/24/23 01:43:00 PM,100.316,23.004,,,,,
8869,06/24/23 01:43:30 PM,100.306,23.004,,,,,
8870,06/24/23 01:44:00 PM,100.306,23.004,,,,,
8871,06/24/23 01:44:30 PM,100.296,23.004,,,,,
8872,06/24/23 01:45:00 PM,100.316,23.004,,,,,
8873,06/24/23 01:45:30 PM,100.316,23.004,,,,,
8874,06/24/23 01:46:00 PM,100.306,23.004,,,,,
8875,06/24/23 01:46:30 PM,100.316,23.004,,,,,
8876,06/24/23 01:47:00 PM,100.306,23.004,,,,,
8877,06/24/23 01:47:30 PM,100.306,23.004,,,,,
8878,06/24/23 01:48:00 PM,100.306,23.004,,,,,
8879,06/24/23 01:48:30 PM,100.306,23.004,,,,,
8880,06/24/23 01:49:00 PM,100.306,23.004,,,,,
8881,06/24/23 01:49:30 PM,100.296,23.004,,,,,
8882,06/24/23 01:50:00 PM,100.296,23.004,,,,,
8883,06/24/23 01:50:30 PM,100.296,23.004,,,,,
8884,06/24/23 01:51:00 PM,100.306,23.004,,,,,
8885,06/24/23 01:51:30 PM,100.306,23.004,,,,,
8886,06/24/23 01:52:00 PM,100.310,23.100,,,,,
8887,06/24/23 01:52:30 PM,100.296,23.004,,,,,
8888,06/24/23 01:53:00 PM,100.310,23.100,,,,,
8889,06/24/23 01:53:30 PM,100.310,23.100,,,,,
8890,06/24/23 01:54:00 PM,100.310,23.100,,,,,
8891,06/24/23 01:54:30 PM,100.299,23.100,,,,,
8892,06/24/23 01:55:00 PM,100.299,23.100,,,,,
8893,06/24/23 01:55:30 PM,100.299,23.100,,,,,
8894,06/24/23 01:56:00 PM,100.299,23.100,,,,,
8895,06/24/23 01:56:30 PM,100.310,23.100,,,,,
8896,06/24/23 01:57:00 PM,100.299,23.100,,,,,
8897,06/24/23 01:57:30 PM,100.299,23.100,,,,,
8898,06/24/23 01:58:00 PM,100.310,23.100,,,,,
8899,06/24/23 01:58:30 PM,100.310,23.100,,,,,
8900,06/24/23 01:59:00 PM,100.299,23.100,,,,,
8901,06/24/23 01:59:30 PM,100.310,23.100,,,,,
8902,06/24/23 02:00:00 PM,100.299,23.100,,,,,
8903,06/24/23 02:00:30 PM,100.306,23.004,,,,,
8904,06/24/23 02:01:00 PM,100.299,23.100,,,,,
8905,06/24/23 02:01:30 PM,100.299,23.100,,,,,
8906,06/24/23 02:02:00 PM,100.296,23.004,,,,,
8907,06/24/23 02:02:30 PM,100.296,23.004,,,,,
8908,06/24/23 02:03:00 PM,100.289,23.100,,,,,
8909,06/24/23 02:03:30 PM,100.299,23.100,,,,,
8910,06/24/23 02:04:00 PM,100.299,23.100,,,,,
8911,06/24/23 02:04:30 PM,100.299,23.100,,,,,
8912,06/24/23 02:05:00 PM,100.299,23.100,,,,,
8913,06/24/23 02:05:30 PM,100.289,23.100,,,,,
8914,06/24/23 02:06:00 PM,100.299,23.100,,,,,
8915,06/24/23 02:06:30 PM,100.299,23.100,,,,,
8916,06/24/23 02:07:00 PM,100.299,23.100,,,,,
8917,06/24/23 02:07:30 PM,100.299,23.100,,,,,
8918,06/24/23 02:08:00 PM,100.299,23.100,,,,,
8919,06/24/23 02:08:30 PM,100.299,23.100,,,,,
8920,06/24/23 02:09:00 PM,100.299,23.100,,,,,
8921,06/24/23 02:09:30 PM,100.289,23.100,,,,,
8922,06/24/23 02:10:00 PM,100.299,23.100,,,,,
8923,06/24/23 02:10:30 PM,100.289,23.100,,,,,
8924,06/24/23 02:11:00 PM,100.299,23.100,,,,,
8925,06/24/23 02:11:30 PM,100.310,23.100,,,,,
8926,06/24/23 02:12:00 PM,100.299,23.100,,,,,
8927,06/24/23 02:12:30 PM,100.299,23.100,,,,,
8928,06/24/23 02:13:00 PM,100.299,23.100,,,,,
8929,06/24/23 02:13:30 PM,100.289,23.100,,,,,
8930,06/24/23 02:14:00 PM,100.299,23.100,,,,,
8931,06/24/23 02:14:30 PM,100.299,23.100,,,,,
8932,06/24/23 02:15:00 PM,100.299,23.100,,,,,
8933,06/24/23 02:15:30 PM,100.296,23.004,,,,,
8934,06/24/23 02:16:00 PM,100.296,23.004,,,,,
8935,06/24/23 02:16:30 PM,100.299,23.100,,,,,
8936,06/24/23 02:17:00 PM,100.299,23.100,,,,,
8937,06/24/23 02:17:30 PM,100.310,23.100,,,,,
8938,06/24/23 02:18:00 PM,100.299,23.100,,,,,
8939,06/24/23 02:18:30 PM,100.299,23.100,,,,,
8940,06/24/23 02:19:00 PM,100.299,23.100,,,,,
8941,06/24/23 02:19:30 PM,100.289,23.100,,,,,
8942,06/24/23 02:20:00 PM,100.299,23.100,,,,,
8943,06/24/23 02:20:30 PM,100.299,23.100,,,,,
8944,06/24/23 02:21:00 PM,100.299,23.100,,,,,
8945,06/24/23 02:21:30 PM,100.299,23.100,,,,,
8946,06/24/23 02:22:00 PM,100.310,23.100,,,,,
8947,06/24/23 02:22:30 PM,100.299,23.100,,,,,
8948,06/24/23 02:23:00 PM,100.299,23.100,,,,,
8949,06/24/23 02:23:30 PM,100.299,23.100,,,,,
8950,06/24/23 02:24:00 PM,100.289,23.100,,,,,
8951,06/24/23 02:24:30 PM,100.310,23.100,,,,,
8952,06/24/23 02:25:00 PM,100.299,23.100,,,,,
8953,06/24/23 02:25:30 PM,100.299,23.100,,,,,
8954,06/24/23 02:26:00 PM,100.310,23.100,,,,,
8955,06/24/23 02:26:30 PM,100.299,23.100,,,,,
8956,06/24/23 02:27:00 PM,100.299,23.100,,,,,
8957,06/24/23 02:27:30 PM,100.299,23.100,,,,,
8958,06/24/23 02:28:00 PM,100.289,23.100,,,,,
8959,06/24/23 02:28:30 PM,100.289,23.100,,,,,
8960,06/24/23 02:29:00 PM,100.299,23.100,,,,,
8961,06/24/23 02:29:30 PM,100.289,23.100,,,,,
8962,06/24/23 02:30:00 PM,100.289,23.100,,,,,
8963,06/24/23 02:30:30 PM,100.289,23.100,,,,,
8964,06/24/23 02:31:00 PM,100.299,23.100,,,,,
8965,06/24/23 02:31:30 PM,100.283,23.196,,,,,
8966,06/24/23 02:32:00 PM,100.293,23.196,,,,,
8967,06/24/23 02:32:30 PM,100.293,23.196,,,,,
8968,06/24/23 02:33:00 PM,100.283,23.196,,,,,
8969,06/24/23 02:33:30 PM,100.293,23.196,,,,,
8970,06/24/23 02:34:00 PM,100.293,23.196,,,,,
8971,06/24/23 02:34:30 PM,100.283,23.196,,,,,
8972,06/24/23 02:35:00 PM,100.283,23.196,,,,,
8973,06/24/23 02:35:30 PM,100.293,23.196,,,,,
8974,06/24/23 02:36:00 PM,100.293,23.196,,,,,
8975,06/24/23 02:36:30 PM,100.283,23.196,,,,,
8976,06/24/23 02:37:00 PM,100.283,23.196,,,,,
8977,06/24/23 02:37:30 PM,100.286,23.292,,,,,
8978,06/24/23 02:38:00 PM,100.286,23.292,,,,,
8979,06/24/23 02:38:30 PM,100.286,23.292,,,,,
8980,06/24/23 02:39:00 PM,100.286,23.292,,,,,
8981,06/24/23 02:39:30 PM,100.286,23.292,,,,,
8982,06/24/23 02:40:00 PM,100.276,23.292,,,,,
8983,06/24/23 02:40:30 PM,100.286,23.292,,,,,
8984,06/24/23 02:41:00 PM,100.276,23.292,,,,,
8985,06/24/23 02:41:30 PM,100.276,23.292,,,,,
8986,06/24/23 02:42:00 PM,100.276,23.292,,,,,
8987,06/24/23 02:42:30 PM,100.276,23.292,,,,,
8988,06/24/23 02:43:00 PM,100.266,23.292,,,,,
8989,06/24/23 02:43:30 PM,100.269,23.388,,,,,
8990,06/24/23 02:44:00 PM,100.269,23.388,,,,,
8991,06/24/23 02:44:30 PM,100.269,23.388,,,,,
8992,06/24/23 02:45:00 PM,100.269,23.388,,,,,
8993,06/24/23 02:45:30 PM,100.269,23.388,,,,,
8994,06/24/23 02:46:00 PM,100.269,23.388,,,,,
8995,06/24/23 02:46:30 PM,100.269,23.388,,,,,
8996,06/24/23 02:47:00 PM,100.269,23.388,,,,,
8997,06/24/23 02:47:30 PM,100.273,23.484,,,,,
8998,06/24/23 02:48:00 PM,100.252,23.484,,,,,
8999,06/24/23 02:48:30 PM,100.263,23.484,,,,,
9000,06/24/23 02:49:00 PM,100.273,23.484,,,,,
9001,06/24/23 02:49:30 PM,100.263,23.484,,,,,
9002,06/24/23 02:50:00 PM,100.276,23.581,,,,,
9003,06/24/23 02:50:30 PM,100.256,23.581,,,,,
9004,06/24/23 02:51:00 PM,100.266,23.581,,,,,
9005,06/24/23 02:51:30 PM,100.266,23.581,,,,,
9006,06/24/23 02:52:00 PM,100.266,23.581,,,,,
9007,06/24/23 02:52:30 PM,100.270,23.677,,,,,
9008,06/24/23 02:53:00 PM,100.270,23.677,,,,,
9009,06/24/23 02:53:30 PM,100.270,23.677,,,,,
9010,06/24/23 02:54:00 PM,100.270,23.677,,,,,
9011,06/24/23 02:54:30 PM,100.270,23.677,,,,,
9012,06/24/23 02:55:00 PM,100.249,23.677,,,,,
9013,06/24/23 02:55:30 PM,100.263,23.773,,,,,
9014,06/24/23 02:56:00 PM,100.263,23.773,,,,,
9015,06/24/23 02:56:30 PM,100.263,23.773,,,,,
9016,06/24/23 02:57:00 PM,100.263,23.773,,,,,
9017,06/24/23 02:57:30 PM,100.253,23.773,,,,,
9018,06/24/23 02:58:00 PM,100.256,23.869,,,,,
9019,06/24/23 02:58:30 PM,100.256,23.869,,,,,
9020,06/24/23 02:59:00 PM,100.256,23.869,,,,,
9021,06/24/23 02:59:30 PM,100.256,23.869,,,,,
9022,06/24/23 03:00:00 PM,100.256,23.869,,,,,
9023,06/24/23 03:00:30 PM,100.246,23.869,,,,,
9024,06/24/23 03:01:00 PM,100.246,23.869,,,,,
9025,06/24/23 03:01:30 PM,100.256,23.869,,,,,
9026,06/24/23 03:02:00 PM,100.256,23.869,,,,,
9027,06/24/23 03:02:30 PM,100.267,23.869,,,,,
9028,06/24/23 03:03:00 PM,100.256,23.869,,,,,
9029,06/24/23 03:03:30 PM,100.256,23.869,,,,,
9030,06/24/23 03:04:00 PM,100.256,23.869,,,,,
9031,06/24/23 03:04:30 PM,100.256,23.869,,,,,
9032,06/24/23 03:05:00 PM,100.256,23.869,,,,,
9033,06/24/23 03:05:30 PM,100.236,23.869,,,,,
9034,06/24/23 03:06:00 PM,100.256,23.869,,,,,
9035,06/24/23 03:06:30 PM,100.256,23.869,,,,,
9036,06/24/23 03:07:00 PM,100.260,23.966,,,,,
9037,06/24/23 03:07:30 PM,100.270,23.966,,,,,
9038,06/24/23 03:08:00 PM,100.260,23.966,,,,,
9039,06/24/23 03:08:30 PM,100.260,23.966,,,,,
9040,06/24/23 03:09:00 PM,100.260,23.966,,,,,
9041,06/24/23 03:09:30 PM,100.260,23.966,,,,,
9042,06/24/23 03:10:00 PM,100.246,23.869,,,,,
9043,06/24/23 03:10:30 PM,100.260,23.966,,,,,
9044,06/24/23 03:11:00 PM,100.246,23.869,,,,,
9045,06/24/23 03:11:30 PM,100.246,23.869,,,,,
9046,06/24/23 03:12:00 PM,100.246,23.869,,,,,
9047,06/24/23 03:12:30 PM,100.256,23.869,,,,,
9048,06/24/23 03:13:00 PM,100.256,23.869,,,,,
9049,06/24/23 03:13:30 PM,100.256,23.869,,,,,
9050,06/24/23 03:14:00 PM,100.256,23.869,,,,,
9051,06/24/23 03:14:30 PM,100.256,23.869,,,,,
9052,06/24/23 03:15:00 PM,100.256,23.869,,,,,
9053,06/24/23 03:15:30 PM,100.246,23.869,,,,,
9054,06/24/23 03:16:00 PM,100.239,23.966,,,,,
9055,06/24/23 03:16:30 PM,100.250,23.966,,,,,
9056,06/24/23 03:17:00 PM,100.250,23.966,,,,,
9057,06/24/23 03:17:30 PM,100.260,23.966,,,,,
9058,06/24/23 03:18:00 PM,100.239,23.966,,,,,
9059,06/24/23 03:18:30 PM,100.239,23.966,,,,,
9060,06/24/23 03:19:00 PM,100.239,23.966,,,,,
9061,06/24/23 03:19:30 PM,100.229,23.966,,,,,
9062,06/24/23 03:20:00 PM,100.229,23.966,,,,,
9063,06/24/23 03:20:30 PM,100.233,24.062,,,,,
9064,06/24/23 03:21:00 PM,100.243,24.062,,,,,
9065,06/24/23 03:21:30 PM,100.243,24.062,,,,,
9066,06/24/23 03:22:00 PM,100.233,24.062,,,,,
9067,06/24/23 03:22:30 PM,100.247,24.158,,,,,
9068,06/24/23 03:23:00 PM,100.247,24.158,,,,,
9069,06/24/23 03:23:30 PM,100.247,24.158,,,,,
9070,06/24/23 03:24:00 PM,100.247,24.158,,,,,
9071,06/24/23 03:24:30 PM,100.236,24.158,,,,,
9072,06/24/23 03:25:00 PM,100.247,24.158,,,,,
9073,06/24/23 03:25:30 PM,100.247,24.158,,,,,
9074,06/24/23 03:26:00 PM,100.250,24.255,,,,,
9075,06/24/23 03:26:30 PM,100.250,24.255,,,,,
9076,06/24/23 03:27:00 PM,100.240,24.255,,,,,
9077,06/24/23 03:27:30 PM,100.240,24.255,,,,,
9078,06/24/23 03:28:00 PM,100.230,24.255,,,,,
9079,06/24/23 03:28:30 PM,100.230,24.255,,,,,
9080,06/24/23 03:29:00 PM,100.219,24.255,,,,,
9081,06/24/23 03:29:30 PM,100.219,24.255,,,,,
9082,06/24/23 03:30:00 PM,100.240,24.255,,,,,
9083,06/24/23 03:30:30 PM,100.243,24.351,,,,,
9084,06/24/23 03:31:00 PM,100.243,24.351,,,,,
9085,06/24/23 03:31:30 PM,100.233,24.351,,,,,
9086,06/24/23 03:32:00 PM,100.233,24.351,,,,,
9087,06/24/23 03:32:30 PM,100.233,24.351,,,,,
9088,06/24/23 03:33:00 PM,100.233,24.351,,,,,
9089,06/24/23 03:33:30 PM,100.233,24.351,,,,,
9090,06/24/23 03:34:00 PM,100.233,24.351,,,,,
9091,06/24/23 03:34:30 PM,100.233,24.351,,,,,
9092,06/24/23 03:35:00 PM,100.233,24.351,,,,,
9093,06/24/23 03:35:30 PM,100.233,24.351,,,,,
9094,06/24/23 03:36:00 PM,100.233,24.351,,,,,
9095,06/24/23 03:36:30 PM,100.233,24.351,,,,,
9096,06/24/23 03:37:00 PM,100.233,24.351,,,,,
9097,06/24/23 03:37:30 PM,100.230,24.255,,,,,
9098,06/24/23 03:38:00 PM,100.240,24.255,,,,,
9099,06/24/23 03:38:30 PM,100.230,24.255,,,,,
9100,06/24/23 03:39:00 PM,100.219,24.255,,,,,
9101,06/24/23 03:39:30 PM,100.219,24.255,,,,,
9102,06/24/23 03:40:00 PM,100.230,24.255,,,,,
9103,06/24/23 03:40:30 PM,100.219,24.255,,,,,
9104,06/24/23 03:41:00 PM,100.230,24.255,,,,,
9105,06/24/23 03:41:30 PM,100.219,24.255,,,,,
9106,06/24/23 03:42:00 PM,100.219,24.255,,,,,
9107,06/24/23 03:42:30 PM,100.219,24.255,,,,,
9108,06/24/23 03:43:00 PM,100.219,24.255,,,,,
9109,06/24/23 03:43:30 PM,100.209,24.255,,,,,
9110,06/24/23 03:44:00 PM,100.209,24.255,,,,,
9111,06/24/23 03:44:30 PM,100.209,24.255,,,,,
9112,06/24/23 03:45:00 PM,100.219,24.255,,,,,
9113,06/24/23 03:45:30 PM,100.230,24.255,,,,,
9114,06/24/23 03:46:00 PM,100.230,24.255,,,,,
9115,06/24/23 03:46:30 PM,100.219,24.255,,,,,
9116,06/24/23 03:47:00 PM,100.219,24.255,,,,,
9117,06/24/23 03:47:30 PM,100.230,24.255,,,,,
9118,06/24/23 03:48:00 PM,100.219,24.255,,,,,
9119,06/24/23 03:48:30 PM,100.219,24.255,,,,,
9120,06/24/23 03:49:00 PM,100.219,24.255,,,,,
9121,06/24/23 03:49:30 PM,100.209,24.255,,,,,
9122,06/24/23 03:50:00 PM,100.199,24.255,,,,,
9123,06/24/23 03:50:30 PM,100.209,24.255,,,,,
9124,06/24/23 03:51:00 PM,100.209,24.255,,,,,
9125,06/24/23 03:51:30 PM,100.209,24.255,,,,,
9126,06/24/23 03:52:00 PM,100.209,24.255,,,,,
9127,06/24/23 03:52:30 PM,100.199,24.255,,,,,
9128,06/24/23 03:53:00 PM,100.219,24.255,,,,,
9129,06/24/23 03:53:30 PM,100.209,24.255,,,,,
9130,06/24/23 03:54:00 PM,100.209,24.255,,,,,
9131,06/24/23 03:54:30 PM,100.209,24.255,,,,,
9132,06/24/23 03:55:00 PM,100.209,24.255,,,,,
9133,06/24/23 03:55:30 PM,100.209,24.255,,,,,
9134,06/24/23 03:56:00 PM,100.219,24.255,,,,,
9135,06/24/23 03:56:30 PM,100.219,24.255,,,,,
9136,06/24/23 03:57:00 PM,100.209,24.255,,,,,
9137,06/24/23 03:57:30 PM,100.199,24.255,,,,,
9138,06/24/23 03:58:00 PM,100.209,24.255,,,,,
9139,06/24/23 03:58:30 PM,100.209,24.255,,,,,
9140,06/24/23 03:59:00 PM,100.209,24.255,,,,,
9141,06/24/23 03:59:30 PM,100.219,24.255,,,,,
9142,06/24/23 04:00:00 PM,100.219,24.255,,,,,
9143,06/24/23 04:00:30 PM,100.209,24.255,,,,,
9144,06/24/23 04:01:00 PM,100.199,24.255,,,,,
9145,06/24/23 04:01:30 PM,100.209,24.255,,,,,
9146,06/24/23 04:02:00 PM,100.209,24.255,,,,,
9147,06/24/23 04:02:30 PM,100.199,24.255,,,,,
9148,06/24/23 04:03:00 PM,100.209,24.255,,,,,
9149,06/24/23 04:03:30 PM,100.199,24.255,,,,,
9150,06/24/23 04:04:00 PM,100.209,24.255,,,,,
9151,06/24/23 04:04:30 PM,100.209,24.255,,,,,
9152,06/24/23 04:05:00 PM,100.213,24.351,,,,,
9153,06/24/23 04:05:30 PM,100.213,24.351,,,,,
9154,06/24/23 04:06:00 PM,100.203,24.351,,,,,
9155,06/24/23 04:06:30 PM,100.213,24.351,,,,,
9156,06/24/23 04:07:00 PM,100.213,24.351,,,,,
9157,06/24/23 04:07:30 PM,100.203,24.351,,,,,
9158,06/24/23 04:08:00 PM,100.203,24.351,,,,,
9159,06/24/23 04:08:30 PM,100.213,24.351,,,,,
9160,06/24/23 04:09:00 PM,100.203,24.351,,,,,
9161,06/24/23 04:09:30 PM,100.223,24.351,,,,,
9162,06/24/23 04:10:00 PM,100.203,24.351,,,,,
9163,06/24/23 04:10:30 PM,100.213,24.351,,,,,
9164,06/24/23 04:11:00 PM,100.213,24.351,,,,,
9165,06/24/23 04:11:30 PM,100.203,24.351,,,,,
9166,06/24/23 04:12:00 PM,100.203,24.351,,,,,
9167,06/24/23 04:12:30 PM,100.192,24.351,,,,,
9168,06/24/23 04:13:00 PM,100.192,24.351,,,,,
9169,06/24/23 04:13:30 PM,100.203,24.351,,,,,
9170,06/24/23 04:14:00 PM,100.203,24.351,,,,,
9171,06/24/23 04:14:30 PM,100.203,24.351,,,,,
9172,06/24/23 04:15:00 PM,100.203,24.351,,,,,
9173,06/24/23 04:15:30 PM,100.192,24.351,,,,,
9174,06/24/23 04:16:00 PM,100.192,24.351,,,,,
9175,06/24/23 04:16:30 PM,100.189,24.255,,,,,
9176,06/24/23 04:17:00 PM,100.189,24.255,,,,,
9177,06/24/23 04:17:30 PM,100.189,24.255,,,,,
9178,06/24/23 04:18:00 PM,100.199,24.255,,,,,
9179,06/24/23 04:18:30 PM,100.199,24.255,,,,,
9180,06/24/23 04:19:00 PM,100.199,24.255,,,,,
9181,06/24/23 04:19:30 PM,100.189,24.255,,,,,
9182,06/24/23 04:20:00 PM,100.189,24.255,,,,,
9183,06/24/23 04:20:30 PM,100.199,24.255,,,,,
9184,06/24/23 04:21:00 PM,100.199,24.255,,,,,
9185,06/24/23 04:21:30 PM,100.199,24.255,,,,,
9186,06/24/23 04:22:00 PM,100.209,24.255,,,,,
9187,06/24/23 04:22:30 PM,100.195,24.158,,,,,
9188,06/24/23 04:23:00 PM,100.195,24.158,,,,,
9189,06/24/23 04:23:30 PM,100.195,24.158,,,,,
9190,06/24/23 04:24:00 PM,100.185,24.158,,,,,
9191,06/24/23 04:24:30 PM,100.195,24.158,,,,,
9192,06/24/23 04:25:00 PM,100.195,24.158,,,,,
9193,06/24/23 04:25:30 PM,100.185,24.158,,,,,
9194,06/24/23 04:26:00 PM,100.185,24.158,,,,,
9195,06/24/23 04:26:30 PM,100.195,24.158,,,,,
9196,06/24/23 04:27:00 PM,100.195,24.158,,,,,
9197,06/24/23 04:27:30 PM,100.195,24.158,,,,,
9198,06/24/23 04:28:00 PM,100.192,24.062,,,,,
9199,06/24/23 04:28:30 PM,100.192,24.062,,,,,
9200,06/24/23 04:29:00 PM,100.192,24.062,,,,,
9201,06/24/23 04:29:30 PM,100.182,24.062,,,,,
9202,06/24/23 04:30:00 PM,100.192,24.062,,,,,
9203,06/24/23 04:30:30 PM,100.192,24.062,,,,,
9204,06/24/23 04:31:00 PM,100.202,24.062,,,,,
9205,06/24/23 04:31:30 PM,100.182,24.062,,,,,
9206,06/24/23 04:32:00 PM,100.182,24.062,,,,,
9207,06/24/23 04:32:30 PM,100.192,24.062,,,,,
9208,06/24/23 04:33:00 PM,100.182,24.062,,,,,
9209,06/24/23 04:33:30 PM,100.182,24.062,,,,,
9210,06/24/23 04:34:00 PM,100.182,24.062,,,,,
9211,06/24/23 04:34:30 PM,100.192,24.062,,,,,
9212,06/24/23 04:35:00 PM,100.202,24.062,,,,,
9213,06/24/23 04:35:30 PM,100.182,24.062,,,,,
9214,06/24/23 04:36:00 PM,100.182,24.062,,,,,
9215,06/24/23 04:36:30 PM,100.192,24.062,,,,,
9216,06/24/23 04:37:00 PM,100.192,24.062,,,,,
9217,06/24/23 04:37:30 PM,100.192,24.062,,,,,
9218,06/24/23 04:38:00 PM,100.182,24.062,,,,,
9219,06/24/23 04:38:30 PM,100.192,24.062,,,,,
9220,06/24/23 04:39:00 PM,100.182,24.062,,,,,
9221,06/24/23 04:39:30 PM,100.192,24.062,,,,,
9222,06/24/23 04:40:00 PM,100.182,24.062,,,,,
9223,06/24/23 04:40:30 PM,100.182,24.062,,,,,
9224,06/24/23 04:41:00 PM,100.192,24.062,,,,,
9225,06/24/23 04:41:30 PM,100.192,24.062,,,,,
9226,06/24/23 04:42:00 PM,100.202,24.062,,,,,
9227,06/24/23 04:42:30 PM,100.192,24.062,,,,,
9228,06/24/23 04:43:00 PM,100.202,24.062,,,,,
9229,06/24/23 04:43:30 PM,100.202,24.062,,,,,
9230,06/24/23 04:44:00 PM,100.192,24.062,,,,,
9231,06/24/23 04:44:30 PM,100.192,24.062,,,,,
9232,06/24/23 04:45:00 PM,100.202,24.062,,,,,
9233,06/24/23 04:45:30 PM,100.192,24.062,,,,,
9234,06/24/23 04:46:00 PM,100.192,24.062,,,,,
9235,06/24/23 04:46:30 PM,100.192,24.062,,,,,
9236,06/24/23 04:47:00 PM,100.192,24.062,,,,,
9237,06/24/23 04:47:30 PM,100.192,24.062,,,,,
9238,06/24/23 04:48:00 PM,100.192,24.062,,,,,
9239,06/24/23 04:48:30 PM,100.192,24.062,,,,,
9240,06/24/23 04:49:00 PM,100.182,24.062,,,,,
9241,06/24/23 04:49:30 PM,100.192,24.062,,,,,
9242,06/24/23 04:50:00 PM,100.192,24.062,,,,,
9243,06/24/23 04:50:30 PM,100.185,24.158,,,,,
9244,06/24/23 04:51:00 PM,100.175,24.158,,,,,
9245,06/24/23 04:51:30 PM,100.195,24.158,,,,,
9246,06/24/23 04:52:00 PM,100.185,24.158,,,,,
9247,06/24/23 04:52:30 PM,100.195,24.158,,,,,
9248,06/24/23 04:53:00 PM,100.185,24.158,,,,,
9249,06/24/23 04:53:30 PM,100.175,24.158,,,,,
9250,06/24/23 04:54:00 PM,100.175,24.158,,,,,
9251,06/24/23 04:54:30 PM,100.185,24.158,,,,,
9252,06/24/23 04:55:00 PM,100.175,24.158,,,,,
9253,06/24/23 04:55:30 PM,100.185,24.158,,,,,
9254,06/24/23 04:56:00 PM,100.185,24.158,,,,,
9255,06/24/23 04:56:30 PM,100.185,24.158,,,,,
9256,06/24/23 04:57:00 PM,100.195,24.158,,,,,
9257,06/24/23 04:57:30 PM,100.185,24.158,,,,,
9258,06/24/23 04:58:00 PM,100.175,24.158,,,,,
9259,06/24/23 04:58:30 PM,100.175,24.158,,,,,
9260,06/24/23 04:59:00 PM,100.175,24.158,,,,,
9261,06/24/23 04:59:30 PM,100.175,24.158,,,,,
9262,06/24/23 05:00:00 PM,100.178,24.255,,,,,
9263,06/24/23 05:00:30 PM,100.168,24.255,,,,,
9264,06/24/23 05:01:00 PM,100.168,24.255,,,,,
9265,06/24/23 05:01:30 PM,100.168,24.255,,,,,
9266,06/24/23 05:02:00 PM,100.168,24.255,,,,,
9267,06/24/23 05:02:30 PM,100.168,24.255,,,,,
9268,06/24/23 05:03:00 PM,100.168,24.255,,,,,
9269,06/24/23 05:03:30 PM,100.168,24.255,,,,,
9270,06/24/23 05:04:00 PM,100.168,24.255,,,,,
9271,06/24/23 05:04:30 PM,100.168,24.255,,,,,
9272,06/24/23 05:05:00 PM,100.158,24.255,,,,,
9273,06/24/23 05:05:30 PM,100.158,24.255,,,,,
9274,06/24/23 05:06:00 PM,100.158,24.255,,,,,
9275,06/24/23 05:06:30 PM,100.162,24.351,,,,,
9276,06/24/23 05:07:00 PM,100.162,24.351,,,,,
9277,06/24/23 05:07:30 PM,100.172,24.351,,,,,
9278,06/24/23 05:08:00 PM,100.172,24.351,,,,,
9279,06/24/23 05:08:30 PM,100.162,24.351,,,,,
9280,06/24/23 05:09:00 PM,100.162,24.351,,,,,
9281,06/24/23 05:09:30 PM,100.162,24.351,,,,,
9282,06/24/23 05:10:00 PM,100.162,24.351,,,,,
9283,06/24/23 05:10:30 PM,100.162,24.351,,,,,
9284,06/24/23 05:11:00 PM,100.151,24.351,,,,,
