"Plot Title: mgas_nhc_cb_riffle_cond"
"#","Date Time, GMT-04:00","Low Range, μS/cm (LGR S/N: 10523300, SEN S/N: 10523300)","Full Range, μS/cm (LGR S/N: 10523300, SEN S/N: 10523300)","Temp, °C (LGR S/N: 10523300, SEN S/N: 10523300)","Coupler Detached (LGR S/N: 10523300)","Coupler Attached (LGR S/N: 10523300)","Host Connected (LGR S/N: 10523300)","Stopped (LGR S/N: 10523300)","End Of File (LGR S/N: 10523300)"
398,06/25/23 03:30:00 PM,66.0,61.6,22.42,,,,,
399,06/25/23 03:45:00 PM,66.2,61.6,22.49,,,,,
400,06/25/23 04:00:00 PM,66.2,61.6,22.57,,,,,
401,06/25/23 04:15:00 PM,66.3,61.6,22.65,,,,,
402,06/25/23 04:30:00 PM,66.6,62.4,22.73,,,,,
403,06/25/23 04:45:00 PM,66.6,62.4,22.76,,,,,
404,06/25/23 05:00:00 PM,66.7,62.4,22.80,,,,,
405,06/25/23 05:15:00 PM,66.7,62.4,22.83,,,,,
406,06/25/23 05:30:00 PM,66.8,62.4,22.84,,,,,
407,06/25/23 05:45:00 PM,67.0,62.4,22.85,,,,,
408,06/25/23 06:00:00 PM,67.0,62.7,22.85,,,,,
409,06/25/23 06:15:00 PM,67.0,62.7,22.85,,,,,
410,06/25/23 06:30:00 PM,67.2,62.7,22.84,,,,,
411,06/25/23 06:45:00 PM,67.2,62.7,22.83,,,,,
412,06/25/23 07:00:00 PM,67.2,62.7,22.81,,,,,
413,06/25/23 07:15:00 PM,67.2,62.7,22.80,,,,,
414,06/25/23 07:30:00 PM,67.2,62.7,22.77,,,,,
415,06/25/23 07:45:00 PM,67.4,62.7,22.75,,,,,
416,06/25/23 08:00:00 PM,67.3,62.7,22.73,,,,,
417,06/25/23 08:15:00 PM,67.3,62.7,22.72,,,,,
418,06/25/23 08:30:00 PM,67.5,62.7,22.69,,,,,
419,06/25/23 08:45:00 PM,67.4,63.1,22.66,,,,,
420,06/25/23 09:00:00 PM,67.5,63.1,22.65,,,,,
421,06/25/23 09:15:00 PM,67.6,63.1,22.62,,,,,
422,06/25/23 09:30:00 PM,67.6,63.1,22.61,,,,,
423,06/25/23 09:45:00 PM,67.8,63.1,22.57,,,,,
424,06/25/23 10:00:00 PM,67.5,63.1,22.53,,,,,
425,06/25/23 10:15:00 PM,67.6,63.1,22.50,,,,,
426,06/25/23 10:30:00 PM,67.9,63.1,22.48,,,,,
427,06/25/23 10:45:00 PM,68.0,63.5,22.46,,,,,
428,06/25/23 11:00:00 PM,68.1,63.5,22.44,,,,,
429,06/25/23 11:15:00 PM,68.3,63.5,22.42,,,,,
430,06/25/23 11:30:00 PM,68.6,64.3,22.40,,,,,
431,06/25/23 11:45:00 PM,68.8,64.3,22.38,,,,,
432,06/26/23 12:00:00 AM,69.1,65.0,22.36,,,,,
433,06/26/23 12:15:00 AM,69.4,65.0,22.34,,,,,
434,06/26/23 12:30:00 AM,69.6,65.0,22.32,,,,,
435,06/26/23 12:45:00 AM,69.8,65.4,22.30,,,,,
436,06/26/23 01:00:00 AM,70.1,65.4,22.29,,,,,
437,06/26/23 01:15:00 AM,70.4,66.1,22.26,,,,,
438,06/26/23 01:30:00 AM,70.7,66.5,22.25,,,,,
439,06/26/23 01:45:00 AM,70.9,66.5,22.24,,,,,
440,06/26/23 02:00:00 AM,71.2,66.9,22.21,,,,,
441,06/26/23 02:15:00 AM,71.4,67.2,22.20,,,,,
442,06/26/23 02:30:00 AM,71.7,67.2,22.18,,,,,
443,06/26/23 02:45:00 AM,71.9,67.6,22.16,,,,,
444,06/26/23 03:00:00 AM,72.0,67.6,22.13,,,,,
445,06/26/23 03:15:00 AM,72.2,67.6,22.12,,,,,
446,06/26/23 03:30:00 AM,72.5,68.0,22.09,,,,,
447,06/26/23 03:45:00 AM,72.6,68.4,22.06,,,,,
448,06/26/23 04:00:00 AM,72.6,68.4,22.05,,,,,
449,06/26/23 04:15:00 AM,72.8,68.4,22.02,,,,,
450,06/26/23 04:30:00 AM,72.9,68.4,22.00,,,,,
451,06/26/23 04:45:00 AM,73.0,68.4,21.97,,,,,
452,06/26/23 05:00:00 AM,73.1,68.7,21.94,,,,,
453,06/26/23 05:15:00 AM,73.3,68.8,21.92,,,,,
454,06/26/23 05:30:00 AM,73.3,68.8,21.88,,,,,
455,06/26/23 05:45:00 AM,73.4,68.8,21.85,,,,,
456,06/26/23 06:00:00 AM,73.5,69.1,21.81,,,,,
457,06/26/23 06:15:00 AM,73.5,69.1,21.77,,,,,
458,06/26/23 06:30:00 AM,73.6,68.8,21.74,,,,,
459,06/26/23 06:45:00 AM,73.6,69.1,21.70,,,,,
460,06/26/23 07:00:00 AM,73.8,69.1,21.67,,,,,
461,06/26/23 07:15:00 AM,73.8,69.5,21.65,,,,,
462,06/26/23 07:30:00 AM,73.9,69.1,21.63,,,,,
463,06/26/23 07:45:00 AM,74.1,69.5,21.63,,,,,
464,06/26/23 08:00:00 AM,74.2,69.9,21.62,,,,,
465,06/26/23 08:15:00 AM,74.3,69.9,21.63,,,,,
466,06/26/23 08:30:00 AM,74.4,69.9,21.65,,,,,
467,06/26/23 08:45:00 AM,74.6,69.9,21.67,,,,,
468,06/26/23 09:00:00 AM,74.8,70.3,21.69,,,,,
469,06/26/23 09:15:00 AM,75.1,70.3,21.70,,,,,
470,06/26/23 09:30:00 AM,75.3,71.0,21.73,,,,,
471,06/26/23 09:45:00 AM,75.5,71.4,21.77,,,,,
472,06/26/23 10:00:00 AM,75.8,71.4,21.84,,,,,
473,06/26/23 10:15:00 AM,76.2,71.7,21.92,,,,,
474,06/26/23 10:30:00 AM,8.7,7.8,22.26,,,,,
475,06/26/23 10:34:39 AM,,,,,Logged,,,
476,06/26/23 10:34:45 AM,,,,,,Logged,,
477,06/26/23 10:35:14 AM,,,,,,,Logged,Logged
